galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,Mtot_(star_HI_Hii),M_h1,M_h2
9095-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17924100000.0,nan,nan,nan
9095-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35308100000.0,nan,nan,nan
9095-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2975500000.0,nan,nan,nan
9095-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39628500000.0,nan,nan,nan
9095-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109013000000.0,nan,nan,nan
9095-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6974730000.0,nan,nan,nan
9095-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1474860000.0,nan,nan,nan
9095-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23829000000.0,nan,nan,nan
9181-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91758200000.0,nan,nan,nan
9181-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192314000000.0,nan,nan,nan
9181-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119167000000.0,nan,nan,nan
9181-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85610400000.0,nan,nan,nan
9181-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46161100000.0,nan,nan,nan
9181-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6082430000.0,nan,nan,nan
9181-1902,210975982163.80466,539600834277.0729,1173680905.6835349,4602012240.445653,10152778715.084515,nan,nan,751750497346.5612,755178828681.3232,760729595155.962,4184780000.0,4184780000.0,0.0,1e-99
9181-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4224520000.0,nan,nan,nan
9181-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158810000000.0,nan,nan,nan
9181-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1596320000.0,nan,nan,nan
9181-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,149388000000.0,nan,nan,nan
9181-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58629900000.0,nan,nan,nan
9181-6102,679780613.0443543,3060196654285.8867,17243789827.12878,67450040471.47965,148457058168.7233,nan,nan,3078120224726.06,3128326475370.4106,3209333493067.6543,3683510000.0,3683510000.0,0.0,1e-99
9181-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82696200000.0,nan,nan,nan
9181-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1106620000.0,nan,nan,nan
9181-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3123970000.0,nan,nan,nan
9181-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5371940000.0,nan,nan,nan
9182-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200194000000.0,nan,nan,nan
9182-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14375100000.0,nan,nan,nan
9182-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40316000000.0,nan,nan,nan
9182-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48532100000.0,nan,nan,nan
9182-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4757050000.0,nan,nan,nan
9182-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109819000000.0,nan,nan,nan
9182-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73334800000.0,nan,nan,nan
9182-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5750660000.0,nan,nan,nan
9182-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116654000000.0,nan,nan,nan
9182-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62955700000.0,nan,nan,nan
9182-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81101700000.0,nan,nan,nan
9182-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38667200000.0,nan,nan,nan
9182-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32858900000.0,nan,nan,nan
9182-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63490700000.0,nan,nan,nan
9182-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21195000000.0,nan,nan,nan
9182-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102358000000.0,nan,nan,nan
9182-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16874800000.0,nan,nan,nan
9183-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2656810000.0,nan,nan,nan
9183-12702,86853186365.40526,33374084366.05871,17410062.33465544,33861497.074161224,46387017.57582133,nan,nan,120244680793.79861,120261132228.53812,120273657749.03978,17076100000.0,29041796964.934757,11965696964.934757,1e-99
9183-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6084440000.0,nan,nan,nan
9183-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47329600000.0,nan,nan,nan
9183-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11647600000.0,nan,nan,nan
9183-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1201520000.0,nan,nan,nan
9183-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3574710000.0,nan,nan,nan
9183-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
9183-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8411050000.0,nan,nan,nan
9183-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15302900000.0,nan,nan,nan
9183-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40123700000.0,nan,nan,nan
9183-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7838260000.0,nan,nan,nan
9183-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,727318000.0,nan,nan,nan
9183-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68420000000.0,nan,nan,nan
9183-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51260100000.0,nan,nan,nan
9183-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17764700000.0,nan,nan,nan
9183-9102,12127178.469260098,1085782161805.9761,6321633146.278262,24841973653.391582,54923478665.02168,nan,nan,1092115922130.7236,1110636262637.837,1140717767649.467,612102000.0,1388769263.4249506,776667263.4249506,1e-99
9184-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62151900000.0,nan,nan,nan
9184-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,580876000.0,nan,nan,nan
9184-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1347690000.0,nan,nan,nan
9184-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34940100000.0,nan,nan,nan
9184-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53132000000.0,nan,nan,nan
9184-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1375050000.0,nan,nan,nan
9184-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1871310000.0,nan,nan,nan
9184-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8874900000.0,nan,nan,nan
9184-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10331500000.0,nan,nan,nan
9184-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,889783000.0,nan,nan,nan
9184-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6090370000.0,nan,nan,nan
9184-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40406400000.0,nan,nan,nan
9184-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45204100000.0,nan,nan,nan
9184-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31756800000.0,nan,nan,nan
9184-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10387400000.0,nan,nan,nan
9184-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97735000000.0,nan,nan,nan
9184-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2093110000.0,nan,nan,nan
9185-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13287300000.0,nan,nan,nan
9185-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80254300000.0,nan,nan,nan
9185-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132763000000.0,nan,nan,nan
9185-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63020600000.0,nan,nan,nan
9185-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2053100000.0,nan,nan,nan
9185-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4208050000.0,nan,nan,nan
9185-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17363300000.0,nan,nan,nan
9185-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132372000000.0,nan,nan,nan
9185-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17033700000.0,nan,nan,nan
9185-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85222000000.0,nan,nan,nan
9185-3704,2668242315.967976,1218279732606.1758,97798675515.96799,375358059949.39594,811286858388.4786,nan,nan,1318746650438.1118,1596306034871.5398,2032234833310.6226,14580100000.0,25515029817.59065,10934929817.590649,1e-99
9185-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73090600000.0,nan,nan,nan
9185-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1503160000.0,nan,nan,nan
9185-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68762700000.0,nan,nan,nan
9185-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2268740000.0,nan,nan,nan
9185-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37927400000.0,nan,nan,nan
9185-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60707700000.0,nan,nan,nan
9186-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10317700000.0,nan,nan,nan
9186-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21374400000.0,nan,nan,nan
9186-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4514290000.0,nan,nan,nan
9186-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59212200000.0,nan,nan,nan
9186-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9853050000.0,nan,nan,nan
9186-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2982410000.0,nan,nan,nan
9186-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11991000000.0,nan,nan,nan
9186-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9424460000.0,nan,nan,nan
9186-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7413440000.0,nan,nan,nan
9186-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10814300000.0,nan,nan,nan
9186-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13165100000.0,nan,nan,nan
9186-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42850500000.0,nan,nan,nan
9186-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14469800000.0,nan,nan,nan
9186-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68789600000.0,nan,nan,nan
9186-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10939500000.0,nan,nan,nan
9186-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56988400000.0,nan,nan,nan
9186-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66415500000.0,nan,nan,nan
9187-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107290000000.0,nan,nan,nan
9187-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2778690000.0,nan,nan,nan
9187-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4408500000.0,nan,nan,nan
9187-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27607600000.0,nan,nan,nan
9187-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3788120000.0,nan,nan,nan
9187-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18002800000.0,nan,nan,nan
9187-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1626730000.0,nan,nan,nan
9187-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36375200000.0,nan,nan,nan
9187-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16440000000.0,nan,nan,nan
9187-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17177300000.0,nan,nan,nan
9187-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3572610000.0,nan,nan,nan
9187-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51802900000.0,nan,nan,nan
9187-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2303290000.0,nan,nan,nan
9187-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17531800000.0,nan,nan,nan
9187-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8434620000.0,nan,nan,nan
9187-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25179900000.0,nan,nan,nan
9187-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1164980000.0,nan,nan,nan
9188-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1885290000.0,nan,nan,nan
9188-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5030420000.0,nan,nan,nan
9188-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14211500000.0,nan,nan,nan
9188-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3705510000.0,nan,nan,nan
9188-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1364140000.0,nan,nan,nan
9188-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27908800000.0,nan,nan,nan
9188-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2174680000.0,nan,nan,nan
9188-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,726463000.0,nan,nan,nan
9188-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34195100000.0,nan,nan,nan
9188-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,870278000.0,nan,nan,nan
9188-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22971200000.0,nan,nan,nan
9188-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,155943000000.0,nan,nan,nan
9188-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76064700000.0,nan,nan,nan
9188-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15831400000.0,nan,nan,nan
9188-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6102420000.0,nan,nan,nan
9188-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16369400000.0,nan,nan,nan
9188-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9681860000.0,nan,nan,nan
9189-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3821670000.0,nan,nan,nan
9189-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123983000000.0,nan,nan,nan
9189-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68384400000.0,nan,nan,nan
9189-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60000100000.0,nan,nan,nan
9189-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45294500000.0,nan,nan,nan
9189-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7855000000.0,nan,nan,nan
9189-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2454030000.0,nan,nan,nan
9189-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21015700000.0,nan,nan,nan
9189-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2119460000.0,nan,nan,nan
9189-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190506000000.0,nan,nan,nan
9189-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4172160000.0,nan,nan,nan
9189-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,198947000000.0,nan,nan,nan
9189-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20240500000.0,nan,nan,nan
9189-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1021060000.0,nan,nan,nan
9189-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4633570000.0,nan,nan,nan
9189-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21078100000.0,nan,nan,nan
9189-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24183000000.0,nan,nan,nan
9190-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1282730000.0,nan,nan,nan
9190-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29175300000.0,nan,nan,nan
9190-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22592100000.0,nan,nan,nan
9190-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1892240000.0,nan,nan,nan
9190-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4167950000.0,nan,nan,nan
9190-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2225750000.0,nan,nan,nan
9190-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,558712000.0,nan,nan,nan
9190-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119328000000.0,nan,nan,nan
9190-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3239160000.0,nan,nan,nan
9190-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,579790000.0,nan,nan,nan
9190-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2197790000.0,nan,nan,nan
9190-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,889533000.0,nan,nan,nan
9190-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17983200000.0,nan,nan,nan
9190-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449398000.0,nan,nan,nan
9190-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4679980000.0,nan,nan,nan
9190-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18315200000.0,nan,nan,nan
9190-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2247390000.0,nan,nan,nan
9191-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95885100000.0,nan,nan,nan
9191-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49959100000.0,nan,nan,nan
9191-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27991500000.0,nan,nan,nan
9191-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63206700000.0,nan,nan,nan
9191-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15172500000.0,nan,nan,nan
9191-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1556950000.0,nan,nan,nan
9191-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3229610000.0,nan,nan,nan
9191-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15888900000.0,nan,nan,nan
9191-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48377700000.0,nan,nan,nan
9191-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22657300000.0,nan,nan,nan
9191-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27247000000.0,nan,nan,nan
9191-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21181800000.0,nan,nan,nan
9191-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24374300000.0,nan,nan,nan
9191-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,218742000000.0,nan,nan,nan
9191-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72764200000.0,nan,nan,nan
9191-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68022600000.0,nan,nan,nan
9191-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28625600000.0,nan,nan,nan
9192-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13326400000.0,nan,nan,nan
9192-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70137500000.0,nan,nan,nan
9192-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16731100000.0,nan,nan,nan
9192-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36115600000.0,nan,nan,nan
9192-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,184751000000.0,nan,nan,nan
9192-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5428810000.0,nan,nan,nan
9192-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3778290000.0,nan,nan,nan
9192-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9801990000.0,nan,nan,nan
9192-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3588190000.0,nan,nan,nan
9192-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5385180000.0,nan,nan,nan
9192-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1792120000.0,nan,nan,nan
9192-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7326490000.0,nan,nan,nan
9192-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16892300000.0,nan,nan,nan
9192-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98023000000.0,nan,nan,nan
9192-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5151070000.0,nan,nan,nan
9192-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800316000.0,nan,nan,nan
9192-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32421000000.0,nan,nan,nan
9193-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22172300000.0,nan,nan,nan
9193-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2475670000.0,nan,nan,nan
9193-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1408570000.0,nan,nan,nan
9193-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42713200000.0,nan,nan,nan
9193-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58846100000.0,nan,nan,nan
9193-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4606110000.0,nan,nan,nan
9193-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14893100000.0,nan,nan,nan
9193-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1236770000.0,nan,nan,nan
9193-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4247700000.0,nan,nan,nan
9193-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18483600000.0,nan,nan,nan
9193-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4631890000.0,nan,nan,nan
9193-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9382290000.0,nan,nan,nan
9193-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13248200000.0,nan,nan,nan
9193-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7963280000.0,nan,nan,nan
9193-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2534690000.0,nan,nan,nan
9193-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42233700000.0,nan,nan,nan
9193-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1536860000.0,nan,nan,nan
9194-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8560330000.0,nan,nan,nan
9194-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3414860000.0,nan,nan,nan
9194-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28740400000.0,nan,nan,nan
9194-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2535610000.0,nan,nan,nan
9194-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3812170000.0,nan,nan,nan
9194-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4006790000.0,nan,nan,nan
9194-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3423620000.0,nan,nan,nan
9194-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121852000000.0,nan,nan,nan
9194-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41963500000.0,nan,nan,nan
9194-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109348000000.0,nan,nan,nan
9194-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39757300000.0,nan,nan,nan
9194-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44194300000.0,nan,nan,nan
9194-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11259600000.0,nan,nan,nan
9194-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15147100000.0,nan,nan,nan
9194-6104,22947531042.81081,163747244892.99603,394164504.50636464,1542440075.7356138,3396275045.4463654,nan,nan,187088940440.31323,188237216011.54248,190091050981.25323,2531630000.0,23497988140.463142,20966358140.463142,1e-99
9194-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83826800000.0,nan,nan,nan
9194-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123256000000.0,nan,nan,nan
9195-12701,9852461933.087286,2002147155160.2676,13751922502.951792,53841867480.62207,118613471576.7613,nan,nan,2025751539596.307,2065841484573.977,2130613088670.1162,1018830000.0,3108126130.854041,2089296130.8540409,1e-99
9195-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82547500000.0,nan,nan,nan
9195-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,691611000.0,nan,nan,nan
9195-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2574530000.0,nan,nan,nan
9195-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9695920000.0,nan,nan,nan
9195-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,509897000.0,nan,nan,nan
9195-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5125360000.0,nan,nan,nan
9195-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1126950000.0,nan,nan,nan
9195-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73107000000.0,nan,nan,nan
9195-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11349900000.0,nan,nan,nan
9195-3704,53927548375.767586,1288732058420.0793,426485371232.0213,1695093195151.395,3789811744007.3403,nan,nan,1769144978027.8682,3037752801947.242,5132471350803.1875,8937960000.0,12919031705.53497,3981071705.5349693,1e-99
9195-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63727100000.0,nan,nan,nan
9195-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1802730000.0,nan,nan,nan
